transaction_id,order_id,order_date,ship_date,ship_mode,order_priority,customer_id,customer_name,segment,product_id,product_name,category,sub_category,market,region,country,state,city,sales,profit,quantity,discount,shipping_cost
96,AG-2011-4450,2011-06-15,2011-06-15,"Same Day",Critical,RS-97651,"Roland Schwarz",Corporate,OFF-NOV-10001568,"Novimex Shipping Labels, 5000 Label Set","Office Supplies",Labels,Africa,Africa,Algeria,Alger,Algiers,11.00,4.08,1,0.00,3.80
106,AG-2013-5570,2013-05-01,2013-05-03,"First Class",High,AH-751,"Adam Hart",Corporate,OFF-ACC-10002343,"Acco 3-Hole Punch, Durable","Office Supplies",Binders,Africa,Africa,Algeria,Oran,Oran,63.00,25.92,2,0.00,12.98
97,AG-2013-5570,2013-05-01,2013-05-03,"First Class",High,AH-751,"Adam Hart",Corporate,OFF-BOS-10002472,"Boston Sketch Pad, Blue","Office Supplies",Art,Africa,Africa,Algeria,Oran,Oran,49.00,20.88,1,0.00,10.94
98,AG-2011-1070,2011-01-10,2011-01-15,"Second Class",Medium,TH-112351,"Tiffany House",Corporate,OFF-HOO-10001783,"Hoover Microwave, Red","Office Supplies",Appliances,Africa,Africa,Algeria,Constantine,Constantine,309.00,61.71,1,0.00,31.41
104,AG-2014-4880,2014-06-12,2014-06-14,"Second Class",Medium,RS-94201,"Ricardo Sperren",Corporate,OFF-CAR-10001358,"Cardinal Hole Reinforcements, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Constantine,Constantine,5.00,2.19,1,0.00,0.31
108,AG-2013-2690,2013-09-07,2013-09-10,"Second Class",Critical,CP-20851,"Cathy Prescott",Corporate,OFF-STO-10002708,"Stockwell Thumb Tacks, Bulk Pack","Office Supplies",Fasteners,Africa,Africa,Algeria,Tlemcen,Tlemcen,26.00,6.54,2,0.00,8.57
107,AG-2013-2690,2013-09-07,2013-09-10,"Second Class",Critical,CP-20851,"Cathy Prescott",Corporate,OFF-BOS-10000363,"Boston Pencil Sharpener, Water Color","Office Supplies",Art,Africa,Africa,Algeria,Tlemcen,Tlemcen,58.00,7.56,2,0.00,17.18
109,AG-2014-2230,2014-10-27,2014-10-31,"Second Class",Medium,DK-32251,"Dean Katz",Corporate,OFF-EAT-10004307,"Eaton Memo Slips, 8.5 x 11","Office Supplies",Paper,Africa,Africa,Algeria,Guelma,Guelma,36.00,9.60,2,0.00,1.41
276,AG-2011-8180,2011-02-25,2011-02-25,"Same Day",Critical,RO-97801,"Rose O'Brian",Consumer,TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,Africa,Africa,Algeria,Alger,Algiers,613.00,202.32,2,0.00,241.33
130,AG-2011-8180,2011-02-25,2011-02-25,"Same Day",Critical,RO-97801,"Rose O'Brian",Consumer,OFF-ELD-10000845,"Eldon Lockers, Wire Frame","Office Supplies",Storage,Africa,Africa,Algeria,Alger,Algiers,394.00,78.78,2,0.00,110.60
112,AG-2011-8180,2011-02-25,2011-02-25,"Same Day",Critical,RO-97801,"Rose O'Brian",Consumer,OFF-SAN-10001681,"SanDisk Computer Printout Paper, 8.5 x 11","Office Supplies",Paper,Africa,Africa,Algeria,Alger,Algiers,339.00,37.20,10,0.00,27.29
111,AG-2011-8180,2011-02-25,2011-02-25,"Same Day",Critical,RO-97801,"Rose O'Brian",Consumer,OFF-NOV-10003180,"Novimex Legal Exhibit Labels, Adjustable","Office Supplies",Labels,Africa,Africa,Algeria,Alger,Algiers,8.00,0.57,1,0.00,2.14
110,AG-2011-8180,2011-02-25,2011-02-25,"Same Day",Critical,RO-97801,"Rose O'Brian",Consumer,OFF-ADV-10004598,"Advantus Paper Clips, Metal","Office Supplies",Fasteners,Africa,Africa,Algeria,Alger,Algiers,54.00,12.84,4,0.00,22.06
132,AG-2012-5400,2012-01-05,2012-01-05,"Same Day",High,RB-95701,"Rob Beeghly",Consumer,OFF-SME-10004160,"Smead Folders, Wire Frame","Office Supplies",Storage,Africa,Africa,Algeria,Alger,Algiers,17.00,0.99,1,0.00,3.79
115,AG-2012-5400,2012-01-05,2012-01-05,"Same Day",High,RB-95701,"Rob Beeghly",Consumer,OFF-GRE-10000328,"Green Bar Parchment Paper, Premium","Office Supplies",Paper,Africa,Africa,Algeria,Alger,Algiers,33.00,0.96,2,0.00,2.81
114,AG-2012-5400,2012-01-05,2012-01-05,"Same Day",High,RB-95701,"Rob Beeghly",Consumer,OFF-STO-10003342,"Stockwell Rubber Bands, Assorted Sizes","Office Supplies",Fasteners,Africa,Africa,Algeria,Alger,Algiers,14.00,6.78,1,0.00,1.29
113,AG-2012-5400,2012-01-05,2012-01-05,"Same Day",High,RB-95701,"Rob Beeghly",Consumer,OFF-KIT-10002357,"KitchenAid Blender, White","Office Supplies",Appliances,Africa,Africa,Algeria,Alger,Algiers,199.00,93.60,2,0.00,33.05
272,AG-2014-6470,2014-01-13,2014-01-15,"First Class",Critical,PO-88651,"Patrick O'Donnell",Consumer,TEC-SHA-10004874,"Sharp Fax Machine, High-Speed",Technology,Copiers,Africa,Africa,Algeria,Guelma,Guelma,294.00,61.68,1,0.00,70.93
143,AG-2014-6470,2014-01-13,2014-01-15,"First Class",Critical,PO-88651,"Patrick O'Donnell",Consumer,OFF-ACC-10003636,"Acco Binding Machine, Durable","Office Supplies",Binders,Africa,Africa,Algeria,Guelma,Guelma,105.00,25.20,2,0.00,3.66
118,AG-2014-6470,2014-01-13,2014-01-15,"First Class",Critical,PO-88651,"Patrick O'Donnell",Consumer,OFF-KLE-10004543,"Kleencut Ruler, High Speed","Office Supplies",Supplies,Africa,Africa,Algeria,Guelma,Guelma,27.00,5.94,2,0.00,6.80
117,AG-2014-6470,2014-01-13,2014-01-15,"First Class",Critical,PO-88651,"Patrick O'Donnell",Consumer,OFF-FIS-10000063,"Fiskars Shears, High Speed","Office Supplies",Supplies,Africa,Africa,Algeria,Guelma,Guelma,48.00,23.34,1,0.00,13.85
116,AG-2014-6470,2014-01-13,2014-01-15,"First Class",Critical,PO-88651,"Patrick O'Donnell",Consumer,OFF-AME-10000870,"Ames Peel and Seal, Recycled","Office Supplies",Envelopes,Africa,Africa,Algeria,Guelma,Guelma,17.00,6.12,1,0.00,4.23
255,AG-2012-4060,2012-03-19,2012-03-21,"First Class",Medium,LM-70651,"Liz MacKendrick",Consumer,FUR-BAR-10000831,"Barricks Training Table, Fully Assembled",Furniture,Tables,Africa,Africa,Algeria,Annaba,Annaba,320.00,121.50,1,0.00,9.19
136,AG-2012-4060,2012-03-19,2012-03-21,"First Class",Medium,LM-70651,"Liz MacKendrick",Consumer,OFF-BIC-10001823,"BIC Canvas, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Annaba,Annaba,110.00,38.46,2,0.00,9.10
134,AG-2012-4060,2012-03-19,2012-03-21,"First Class",Medium,LM-70651,"Liz MacKendrick",Consumer,OFF-STA-10000054,"Stanley Pens, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Annaba,Annaba,11.00,0.99,1,0.00,1.19
133,AG-2012-4060,2012-03-19,2012-03-21,"First Class",Medium,LM-70651,"Liz MacKendrick",Consumer,OFF-TEN-10003948,"Tenex Box, Blue","Office Supplies",Storage,Africa,Africa,Algeria,Annaba,Annaba,17.00,4.11,1,0.00,1.79
119,AG-2012-4060,2012-03-19,2012-03-21,"First Class",Medium,LM-70651,"Liz MacKendrick",Consumer,OFF-AVE-10000909,"Avery Shipping Labels, Laser Printer Compatible","Office Supplies",Labels,Africa,Africa,Algeria,Annaba,Annaba,71.00,9.90,6,0.00,8.31
120,AG-2011-4410,2011-11-02,2011-11-04,"First Class",High,JH-59851,"Joseph Holt",Consumer,OFF-EAT-10003338,"Eaton Message Books, 8.5 x 11","Office Supplies",Paper,Africa,Africa,Algeria,Bejaia,Bejaia,25.00,10.86,1,0.00,4.29
265,AG-2014-3710,2014-01-24,2014-01-29,"Second Class",Medium,IL-51001,"Ivan Liston",Consumer,FUR-HON-10001776,"Hon Bag Chairs, Red",Furniture,Chairs,Africa,Africa,Algeria,Alger,Algiers,90.00,29.76,2,0.00,9.63
126,AG-2014-3710,2014-01-24,2014-01-29,"Second Class",Medium,IL-51001,"Ivan Liston",Consumer,OFF-CAM-10001249,"Cameo Mailers, with clear poly window","Office Supplies",Envelopes,Africa,Africa,Algeria,Alger,Algiers,83.00,3.30,2,0.00,9.28
121,AG-2014-3710,2014-01-24,2014-01-29,"Second Class",Medium,IL-51001,"Ivan Liston",Consumer,OFF-STI-10000305,"Stiletto Shears, High Speed","Office Supplies",Supplies,Africa,Africa,Algeria,Alger,Algiers,48.00,4.32,1,0.00,2.58
122,AG-2011-60,2011-08-13,2011-08-18,"Second Class",Medium,TT-110701,"Ted Trevino",Consumer,OFF-STO-10000007,"Stockwell Staples, Bulk Pack","Office Supplies",Fasteners,Africa,Africa,Algeria,Alger,Algiers,10.00,4.26,1,0.00,0.74
271,AG-2012-170,2012-11-30,2012-12-03,"Second Class",Critical,PF-91651,"Philip Fox",Consumer,TEC-BRO-10003401,"Brother Fax and Copier, High-Speed",Technology,Copiers,Africa,Africa,Algeria,"Tizi Ouzou",Boghni,190.00,37.92,1,0.00,26.80
123,AG-2012-170,2012-11-30,2012-12-03,"Second Class",Critical,PF-91651,"Philip Fox",Consumer,OFF-JIF-10000704,"Jiffy Clasp Envelope, Set of 50","Office Supplies",Envelopes,Africa,Africa,Algeria,"Tizi Ouzou",Boghni,9.00,4.08,1,0.00,0.74
140,AG-2013-640,2013-08-23,2013-08-27,"Second Class",High,BO-14251,"Bobby Odegard",Consumer,OFF-AVE-10001847,"Avery Binder, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Djelfa,"Ain Oussera",12.00,1.23,1,0.00,2.96
124,AG-2013-640,2013-08-23,2013-08-27,"Second Class",High,BO-14251,"Bobby Odegard",Consumer,OFF-GLO-10004123,"GlobeWeis Business Envelopes, Security-Tint","Office Supplies",Envelopes,Africa,Africa,Algeria,Djelfa,"Ain Oussera",79.00,8.64,4,0.00,4.37
142,AG-2013-8490,2013-08-30,2013-09-02,"Second Class",High,SK-99901,"Sally Knutson",Consumer,OFF-AVE-10004827,"Avery Binder Covers, Recycled","Office Supplies",Binders,Africa,Africa,Algeria,Alger,Algiers,23.00,8.22,2,0.00,1.28
135,AG-2013-8490,2013-08-30,2013-09-02,"Second Class",High,SK-99901,"Sally Knutson",Consumer,OFF-BOS-10001386,"Boston Sketch Pad, Water Color","Office Supplies",Art,Africa,Africa,Algeria,Alger,Algiers,52.00,1.53,1,0.00,6.05
127,AG-2013-8490,2013-08-30,2013-09-02,"Second Class",High,SK-99901,"Sally Knutson",Consumer,OFF-TEN-10004194,"Tenex File Cart, Single Width","Office Supplies",Storage,Africa,Africa,Algeria,Alger,Algiers,538.00,252.96,4,0.00,40.92
125,AG-2013-8490,2013-08-30,2013-09-02,"Second Class",High,SK-99901,"Sally Knutson",Consumer,OFF-JIF-10002836,"Jiffy Interoffice Envelope, Set of 50","Office Supplies",Envelopes,Africa,Africa,Algeria,Alger,Algiers,186.00,18.48,4,0.00,37.71
64,AG-2013-8490,2013-08-30,2013-09-02,"Second Class",High,SK-99901,"Sally Knutson",Consumer,OFF-FEL-10002837,"Fellowes Folders, Single Width","Office Supplies",Storage,Africa,Africa,Algeria,Alger,Algiers,106.00,43.32,4,0.00,10.97
128,AG-2014-8040,2014-03-31,2014-04-02,"Second Class",High,BD-16051,"Brian Dahlen",Consumer,OFF-ROG-10001818,"Rogers Folders, Single Width","Office Supplies",Storage,Africa,Africa,Algeria,Medea,Medea,123.00,9.72,4,0.00,19.74
280,AG-2013-5140,2013-03-08,2013-03-11,"First Class",Medium,HF-49951,"Herbert Flentye",Consumer,TEC-MEM-10004014,"Memorex Router, Bluetooth",Technology,Accessories,Africa,Africa,Algeria,Oran,Oran,246.00,93.54,1,0.00,21.52
131,AG-2013-5140,2013-03-08,2013-03-11,"First Class",Medium,HF-49951,"Herbert Flentye",Consumer,OFF-ELD-10003918,"Eldon Folders, Wire Frame","Office Supplies",Storage,Africa,Africa,Algeria,Oran,Oran,32.00,3.18,2,0.00,2.75
139,AG-2014-2110,2014-12-30,2015-01-04,"Second Class",Medium,TB-112501,"Tim Brockman",Consumer,OFF-IBI-10004855,"Ibico Hole Reinforcements, Recycled","Office Supplies",Binders,Africa,Africa,Algeria,Alger,Algiers,59.00,18.00,8,0.00,0.98
137,AG-2014-2110,2014-12-30,2015-01-04,"Second Class",Medium,TB-112501,"Tim Brockman",Consumer,OFF-SAN-10002839,"Sanford Canvas, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Alger,Algiers,207.00,76.56,4,0.00,11.21
141,AG-2014-8930,2014-09-12,2014-09-16,"Second Class",Medium,CC-22201,"Chris Cortes",Consumer,OFF-IBI-10000080,"Ibico Binder, Recycled","Office Supplies",Binders,Africa,Africa,Algeria,Oran,Oran,16.00,1.26,1,0.00,2.41
144,AG-2014-9240,2014-11-07,2014-11-10,"First Class",High,JL-58351,"John Lee",Consumer,OFF-WIL-10000604,"Wilson Jones Binder, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Oran,Oran,25.00,1.98,2,0.00,1.87
253,AG-2014-6310,2014-01-24,2014-01-30,"Standard Class",Low,JG-51601,"James Galang",Consumer,FUR-RUB-10002817,"Rubbermaid Door Stop, Durable",Furniture,Furnishings,Africa,Africa,Algeria,Alger,Algiers,41.00,5.28,1,0.00,5.01
145,AG-2014-6310,2014-01-24,2014-01-30,"Standard Class",Low,JG-51601,"James Galang",Consumer,OFF-HAR-10002479,"Harbour Creations Color Coded Labels, 5000 Label Set","Office Supplies",Labels,Africa,Africa,Algeria,Alger,Algiers,13.00,6.36,1,0.00,1.93
153,AG-2014-8620,2014-02-11,2014-02-17,"Standard Class",Low,DS-31801,"David Smith",Corporate,OFF-SAN-10003285,"Sanford Pens, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Alger,Algiers,49.00,13.80,4,0.00,4.27
151,AG-2014-8620,2014-02-11,2014-02-17,"Standard Class",Low,DS-31801,"David Smith",Corporate,OFF-STA-10002719,"Stanley Pencil Sharpener, Easy-Erase","Office Supplies",Art,Africa,Africa,Algeria,Alger,Algiers,52.00,17.70,2,0.00,10.76
150,AG-2014-8620,2014-02-11,2014-02-17,"Standard Class",Low,DS-31801,"David Smith",Corporate,OFF-FEL-10001792,"Fellowes Folders, Wire Frame","Office Supplies",Storage,Africa,Africa,Algeria,Alger,Algiers,25.00,6.60,1,0.00,2.80
149,AG-2014-8620,2014-02-11,2014-02-17,"Standard Class",Low,DS-31801,"David Smith",Corporate,OFF-AVE-10004508,"Avery Round Labels, Adjustable","Office Supplies",Labels,Africa,Africa,Algeria,Alger,Algiers,5.00,0.84,1,0.00,0.71
146,AG-2014-8620,2014-02-11,2014-02-17,"Standard Class",Low,DS-31801,"David Smith",Corporate,OFF-STA-10000244,"Stanley Sketch Pad, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Alger,Algiers,46.00,7.29,1,0.00,5.55
254,AG-2011-4560,2011-12-20,2011-12-27,"Standard Class",Low,EG-39001,"Emily Grady",Consumer,FUR-DEF-10000572,"Deflect-O Photo Frame, Duo Pack",Furniture,Furnishings,Africa,Africa,Algeria,Annaba,Annaba,104.00,0.00,2,0.00,10.87
252,AG-2011-4560,2011-12-20,2011-12-27,"Standard Class",Low,EG-39001,"Emily Grady",Consumer,TEC-BRO-10003380,"Brother Copy Machine, Color",Technology,Copiers,Africa,Africa,Algeria,Annaba,Annaba,260.00,31.23,1,0.00,24.20
152,AG-2011-4560,2011-12-20,2011-12-27,"Standard Class",Low,EG-39001,"Emily Grady",Consumer,OFF-CUI-10000105,"Cuisinart Microwave, Black","Office Supplies",Appliances,Africa,Africa,Algeria,Annaba,Annaba,1112.00,55.56,4,0.00,162.67
246,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",TEC-NOK-10004541,"Nokia Office Telephone, Cordless",Technology,Phones,Africa,Africa,Algeria,Oran,Oran,68.00,6.09,1,0.00,13.22
244,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",TEC-MEM-10002524,"Memorex Mouse, USB",Technology,Accessories,Africa,Africa,Algeria,Oran,Oran,57.00,10.74,2,0.00,5.43
243,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",TEC-LOG-10004917,"Logitech Memory Card, Programmable",Technology,Accessories,Africa,Africa,Algeria,Oran,Oran,210.00,85.98,2,0.00,34.80
156,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",OFF-FEL-10002399,"Fellowes Box, Blue","Office Supplies",Storage,Africa,Africa,Algeria,Oran,Oran,20.00,3.12,1,0.00,3.09
155,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",OFF-GRE-10004796,"Green Bar Computer Printout Paper, Multicolor","Office Supplies",Paper,Africa,Africa,Algeria,Oran,Oran,31.00,7.14,1,0.00,4.21
154,AG-2014-4840,2014-08-20,2014-08-25,"Standard Class",High,CD-27901,"Cynthia Delaney","Home Office",OFF-AVE-10004708,"Avery Binder, Recycled","Office Supplies",Binders,Africa,Africa,Algeria,Oran,Oran,13.00,6.09,1,0.00,2.06
158,AG-2013-9890,2013-09-30,2013-10-04,"Standard Class",High,BT-14851,"Brad Thomas","Home Office",OFF-STA-10001895,"Stanley Pens, Easy-Erase","Office Supplies",Art,Africa,Africa,Algeria,Batna,Batna,41.00,18.12,4,0.00,6.07
167,AG-2013-6090,2013-03-14,2013-03-18,"Standard Class",High,RD-95851,"Rob Dowd",Consumer,OFF-BIN-10002061,"Binney & Smith Sketch Pad, Blue","Office Supplies",Art,Africa,Africa,Algeria,Annaba,Annaba,46.00,12.03,1,0.00,3.94
159,AG-2013-6090,2013-03-14,2013-03-18,"Standard Class",High,RD-95851,"Rob Dowd",Consumer,OFF-HON-10003538,"Hon File Folder Labels, 5000 Label Set","Office Supplies",Labels,Africa,Africa,Algeria,Annaba,Annaba,18.00,9.00,2,0.00,1.20
251,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,FUR-DEF-10002865,"Deflect-O Light Bulb, Erganomic",Furniture,Furnishings,Africa,Africa,Algeria,Saida,Saida,18.00,8.79,1,0.00,2.28
249,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,FUR-NOV-10002453,"Novimex Rocking Chair, Black",Furniture,Chairs,Africa,Africa,Algeria,Saida,Saida,516.00,61.92,4,0.00,46.75
170,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,OFF-WIL-10001979,"Wilson Jones Binder Covers, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Saida,Saida,21.00,5.28,2,0.00,2.40
168,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,OFF-AVE-10001750,"Avery 3-Hole Punch, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Saida,Saida,164.00,21.24,6,0.00,26.60
164,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,OFF-SME-10000880,"Smead Box, Blue","Office Supplies",Storage,Africa,Africa,Algeria,Saida,Saida,11.00,0.00,1,0.00,1.23
160,AG-2014-2760,2014-06-09,2014-06-13,"Standard Class",High,CL-25651,"Clay Ludtke",Consumer,OFF-KIT-10001791,"KitchenAid Refrigerator, White","Office Supplies",Appliances,Africa,Africa,Algeria,Saida,Saida,1052.00,526.08,2,0.00,147.79
161,AG-2014-2360,2014-01-01,2014-01-06,"Standard Class",High,JE-54751,"Jeremy Ellison",Consumer,OFF-CAM-10003933,"Cameo Business Envelopes, Recycled","Office Supplies",Envelopes,Africa,Africa,Algeria,Mostaganem,Mostaganem,19.00,2.10,1,0.00,2.75
162,AG-2014-8240,2014-03-12,2014-03-16,"Standard Class",High,AR-5701,"Anemone Ratner",Consumer,OFF-ADV-10004875,"Advantus Staples, Bulk Pack","Office Supplies",Fasteners,Africa,Africa,Algeria,Mostaganem,Mostaganem,130.00,51.84,12,0.00,9.15
81,AG-2014-8240,2014-03-12,2014-03-16,"Standard Class",High,AR-5701,"Anemone Ratner",Consumer,OFF-ROG-10000566,"Rogers Trays, Single Width","Office Supplies",Storage,Africa,Africa,Algeria,Mostaganem,Mostaganem,123.00,8.58,2,0.00,20.27
247,AG-2012-6020,2012-08-20,2012-08-24,"Standard Class",High,DC-32851,"Debra Catini",Consumer,"TEC-HP -10004082","HP Fax and Copier, Digital",Technology,Copiers,Africa,Africa,Algeria,Tipaza,Baraki,173.00,86.25,1,0.00,16.25
163,AG-2012-6020,2012-08-20,2012-08-24,"Standard Class",High,DC-32851,"Debra Catini",Consumer,OFF-SME-10002823,"Smead Trays, Blue","Office Supplies",Storage,Africa,Africa,Algeria,Tipaza,Baraki,97.00,12.60,2,0.00,16.76
248,AG-2012-2220,2012-12-26,2012-12-30,"Standard Class",High,PO-88651,"Patrick O'Donnell",Consumer,TEC-HEW-10002304,"Hewlett Fax Machine, High-Speed",Technology,Copiers,Africa,Africa,Algeria,Guelma,Guelma,1909.00,190.80,6,0.00,169.70
165,AG-2012-2220,2012-12-26,2012-12-30,"Standard Class",High,PO-88651,"Patrick O'Donnell",Consumer,OFF-SAN-10002639,"Sanford Markers, Easy-Erase","Office Supplies",Art,Africa,Africa,Algeria,Guelma,Guelma,24.00,0.45,1,0.00,2.69
239,AG-2012-2220,2012-12-26,2012-12-30,"Standard Class",High,MV-81901,"Mike Vittorini",Consumer,FUR-HAR-10003548,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,Africa,Africa,Algeria,Alger,Algiers,64.00,20.43,1,0.00,4.60
185,AG-2011-1390,2011-08-16,2011-08-21,"Standard Class",Medium,DH-36751,"Duane Huffman","Home Office",OFF-IBI-10000440,"Ibico Binder Covers, Clear","Office Supplies",Binders,Africa,Africa,Algeria,Bejaia,Bejaia,26.00,1.80,2,0.00,2.41
171,AG-2011-1390,2011-08-16,2011-08-21,"Standard Class",Medium,DH-36751,"Duane Huffman","Home Office",OFF-SAN-10001237,"SanDisk Cards & Envelopes, Premium","Office Supplies",Paper,Africa,Africa,Algeria,Bejaia,Bejaia,581.00,220.68,12,0.00,35.32
176,AG-2014-7770,2014-03-07,2014-03-12,"Standard Class",Medium,JO-55501,"Jesus Ocampo","Home Office",OFF-STA-10001747,"Stanley Pencil Sharpener, Water Color","Office Supplies",Art,Africa,Africa,Algeria,Djelfa,Messaad,100.00,6.00,4,0.00,9.77
172,AG-2014-7770,2014-03-07,2014-03-12,"Standard Class",Medium,JO-55501,"Jesus Ocampo","Home Office",OFF-FEL-10001865,"Fellowes File Cart, Wire Frame","Office Supplies",Storage,Africa,Africa,Algeria,Djelfa,Messaad,818.00,171.72,6,0.00,24.26
227,AG-2014-4280,2014-12-04,2014-12-10,"Standard Class",Medium,RD-96601,"Robert Dilbeck","Home Office",TEC-BRO-10004178,"Brother Wireless Fax, Laser",Technology,Copiers,Africa,Africa,Algeria,Oran,Oran,1515.00,560.52,4,0.00,98.08
184,AG-2014-4280,2014-12-04,2014-12-10,"Standard Class",Medium,RD-96601,"Robert Dilbeck","Home Office",OFF-HOO-10003820,"Hoover Toaster, White","Office Supplies",Appliances,Africa,Africa,Algeria,Oran,Oran,164.00,57.24,2,0.00,16.64
173,AG-2014-4280,2014-12-04,2014-12-10,"Standard Class",Medium,RD-96601,"Robert Dilbeck","Home Office",OFF-BOS-10004950,"Boston Pens, Fluorescent","Office Supplies",Art,Africa,Africa,Algeria,Oran,Oran,93.00,15.66,6,0.00,4.95
178,AG-2012-3190,2012-05-19,2012-05-24,"Standard Class",Medium,SZ-100351,"Sam Zeldin","Home Office",OFF-STO-10001839,"Stockwell Rubber Bands, Bulk Pack","Office Supplies",Fasteners,Africa,Africa,Algeria,Tipaza,Baraki,17.00,7.26,1,0.00,0.80
174,AG-2012-3190,2012-05-19,2012-05-24,"Standard Class",Medium,SZ-100351,"Sam Zeldin","Home Office",OFF-HOO-10001448,"Hoover Blender, White","Office Supplies",Appliances,Africa,Africa,Algeria,Tipaza,Baraki,392.00,3.84,4,0.00,4.39
242,AG-2012-2430,2012-08-31,2012-09-05,"Standard Class",Medium,CC-24301,"Chuck Clark","Home Office",FUR-TEN-10000325,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,Africa,Africa,Algeria,Saida,Saida,18.00,0.87,1,0.00,1.07
180,AG-2012-2430,2012-08-31,2012-09-05,"Standard Class",Medium,CC-24301,"Chuck Clark","Home Office",OFF-SAN-10004618,"SanDisk Memo Slips, Recycled","Office Supplies",Paper,Africa,Africa,Algeria,Saida,Saida,17.00,6.90,1,0.00,0.77
175,AG-2012-2430,2012-08-31,2012-09-05,"Standard Class",Medium,CC-24301,"Chuck Clark","Home Office",OFF-SAN-10001546,"SanDisk Computer Printout Paper, Recycled","Office Supplies",Paper,Africa,Africa,Algeria,Saida,Saida,119.00,53.40,4,0.00,8.11
177,AG-2011-450,2011-11-07,2011-11-11,"Standard Class",Medium,BC-11251,"Becky Castell","Home Office",OFF-STO-10003604,"Stockwell Staples, Metal","Office Supplies",Fasteners,Africa,Africa,Algeria,Alger,Algiers,11.00,4.14,1,0.00,1.05
